Component, LCOM2, LCOM3, LCOM5, TCC, LCOM4, LCbC_XScan, MWE, CC
org.apache.catalina.manager.util.ReverseComparator,0,0,,0,1,0,0.012913523501101034,4
org.apache.catalina.manager.util.SessionUtils,21,94,100,0,7,0,0.006066125745447011,9
org.apache.catalina.mbeans.ClassNameMBean,,,,0,2,0,0.008221680876979293,4
org.apache.catalina.mbeans.ConnectorMBean,,,,0,3,0,0.006571207640586725,4
org.apache.catalina.mbeans.Constants,,,,,0,0,-2.0,2
org.apache.catalina.mbeans.ContextEnvironmentMBean,,,,0,2,0,0.005956823951809366,8
org.apache.catalina.mbeans.ContextResourceLinkMBean,,,,0,2,0,0.005891810845907272,9
org.apache.catalina.mbeans.ContextResourceMBean,,,,0,3,0,0.005958406470985116,8
org.apache.catalina.mbeans.DefaultContextMBean,43,73,60,17,2,0,0.005083808256536536,0
org.apache.catalina.mbeans.GlobalResourcesLifecycleListener,0,67,62,0,1,1,0.0074176828317937355,7
org.apache.catalina.mbeans.GroupMBean,8,87,0,17,4,0,0.005208333333333334,6
org.apache.catalina.mbeans.JmxRemoteLifecycleListener,23,78,87,43,1,1,0.010866719149467984,11
org.apache.catalina.mbeans.MBeanFactory,628,96,0,0,7,0,0.08352214525228742,29
org.apache.catalina.mbeans.MBeanUtils,282,75,65,0,19,0,0.0037022981542585054,45
org.apache.catalina.mbeans.MemoryUserDatabaseMBean,78,96,100,0,7,0,0.0043485263327427935,7
org.apache.catalina.mbeans.NamingResourcesMBean,33,70,60,17,5,0,0.005153962077756894,8
org.apache.catalina.mbeans.RoleMBean,,100,,,1,0,4.9E-324,6
org.apache.catalina.mbeans.ServerLifecycleListener,0,55,51,40,3,2,0.020521890284396174,7
org.apache.catalina.mbeans.StandardContextMBean,79,79,60,9,5,0,0.0049952098371663705,0
org.apache.catalina.mbeans.StandardEngineMBean,,100,,,1,0,4.9E-324,0
org.apache.catalina.mbeans.StandardHostMBean,10,80,,0,5,0,0.006558724372581107,0
org.apache.catalina.mbeans.StandardServerMBean,1,100,,0,2,0,0.006320979616055206,0
org.apache.catalina.mbeans.StandardServiceMBean,,100,,,1,0,4.9E-324,0
org.apache.catalina.mbeans.UserMBean,19,90,0,7,6,0,0.005791108376461701,6
org.apache.catalina.realm.CombinedRealm,0,25,27,100,1,5,0.006296423463061559,14
org.apache.catalina.realm.Constants,,,,,0,0,-2.0,4
org.apache.catalina.realm.DataSourceRealm,330,91,92,11,4,5,0.005153306494485462,13
org.apache.catalina.realm.GenericPrincipal,59,80,90,14,1,0,0.0073117101768412195,12
org.apache.catalina.realm.JAASCallbackHandler,0,36,,0,1,0,0.005733701422807389,8
org.apache.catalina.realm.JAASMemoryLoginModule,0,73,67,67,2,1,0.03483876631835489,10
org.apache.catalina.realm.JAASRealm,185,89,89,12,5,4,0.005250637178704934,15
org.apache.catalina.realm.JDBCRealm,380,91,93,5,4,6,0.005211524836089222,19
org.apache.catalina.realm.JNDIRealm,2487,96,96,2,2,4,0.011747860180251965,41
org.apache.catalina.realm.LockOutRealm,72,77,83,20,1,4,0.015577330467612461,9
org.apache.catalina.realm.MemoryRealm,34,80,85,27,4,3,0.041855517226311416,15
org.apache.catalina.realm.MemoryRuleSet,1,33,,0,2,3,0.007694499857509265,6
org.apache.catalina.realm.RealmBase,1031,94,94,11,9,11,0.0040705979204927216,47
org.apache.catalina.realm.UserDatabaseRealm,10,76,85,40,3,2,0.011372228617067475,13
org.apache.catalina.security.SecurityClassLoad,,,,0,1,0,0.010059612518628911,41
org.apache.catalina.security.SecurityConfig,6,73,100,0,1,0,0.007254185099609552,8
org.apache.catalina.security.SecurityUtil,41,84,84,11,3,0,0.041333038822347706,11
org.apache.catalina.servlets.CGIServlet,8,80,84,0,2,3,0.002884855616089687,15
org.apache.catalina.servlets.Constants,,,,,0,0,-2.0,2
org.apache.catalina.servlets.DefaultServlet,528,92,91,0,5,8,0.0034611977707278358,47
org.apache.catalina.servlets.InvokerHttpRequest,21,74,90,0,2,0,0.00764006791171477,0
org.apache.catalina.servlets.InvokerServlet,18,69,50,18,2,5,0.005492571763044757,0
org.apache.catalina.servlets.WebdavServlet,348,94,92,0,3,5,0.005093967944614337,35
org.apache.catalina.servlets.WebdavServlet,348,94,92,0,3,5,0.005093967944614337,35
org.apache.catalina.session.Constants,,,,,0,0,-2.0,2
org.apache.catalina.session.FileStore,60,85,87,4,3,5,0.005104097749017319,12
org.apache.catalina.session.JDBCStore,467,91,93,15,3,7,0.0035713783220367033,20
org.apache.catalina.session.ManagerBase,2013,95,96,9,10,5,0.01695846201430845,66
org.apache.catalina.session.PersistentManager,1,50,100,0,2,0,0.009527170077628792,5
org.apache.catalina.session.PersistentManagerBase,514,91,92,12,5,10,0.03902211227205218,37
org.apache.catalina.session.StandardManager,158,88,88,11,6,8,0.014297475217591721,33
org.apache.catalina.session.StandardSession,1164,91,91,14,7,7,0.031521374279113175,45
org.apache.catalina.session.StandardSessionFacade,0,0,0,100,1,4,0.007969586178050573,8
org.apache.catalina.session.StoreBase,30,79,85,27,2,5,0.005596092431600492,12
org.apache.catalina.ssi.ByteArrayServletOutputStream,0,0,0,100,1,0,0.007920211205632148,8
org.apache.catalina.ssi.ExpressionParseTree,2,74,44,0,1,2,0.004853405428351971,6
org.apache.catalina.ssi.ExpressionTokenizer,3,77,92,67,1,0,0.008665102923184058,5
org.apache.catalina.ssi.ResponseIncludeWrapper,14,76,81,42,2,1,0.004760247367623372,9
org.apache.catalina.ssi.SSICommand,,,,0,1,0,4.9E-324,5
org.apache.catalina.ssi.SSIConditional,,,,0,1,1,0.00715004574814786,5
org.apache.catalina.ssi.SSIConditionalState,,,,,0,0,-2.0,3
org.apache.catalina.ssi.SSIConfig,,,,0,1,1,4.9E-324,5
org.apache.catalina.ssi.SSIEcho,1,50,,0,1,1,0.009124704291990537,6
org.apache.catalina.ssi.SSIExec,,0,,0,1,1,4.9E-324,9
org.apache.catalina.ssi.SSIExec,,0,,0,1,1,4.9E-324,9
org.apache.catalina.ssi.SSIExternalResolver,,,,0,8,0,0.009281540048126506,4
org.apache.catalina.ssi.SSIFilter,1,33,0,33,2,3,0.004411548216075697,8
org.apache.catalina.ssi.SSIFlastmod,,,,0,1,1,0.008159564823209429,8
org.apache.catalina.ssi.SSIFsize,6,75,,0,1,1,0.009951329195498576,6
org.apache.catalina.ssi.SSIMediator,151,91,91,20,5,0,0.006243707150299216,9
org.apache.catalina.ssi.SSIPrintenv,,,,0,1,1,4.9E-324,6
org.apache.catalina.ssi.SSIProcessor,41,87,80,100,1,0,0.05593832859214455,10
org.apache.catalina.ssi.SSIServlet,0,47,58,100,1,3,0.005652962469162938,9
org.apache.catalina.ssi.SSIServletExternalResolver,148,86,87,11,2,0,0.0047997866227710954,11
org.apache.catalina.ssi.SSIServletRequestUtil,,,,0,2,0,0.011361827927451294,5
org.apache.catalina.ssi.SSISet,,,,0,1,1,4.9E-324,5
org.apache.catalina.ssi.SSIStopProcessingException,,,,,0,0,-2.0,5
org.apache.catalina.startup.Bootstrap,97,86,83,24,4,0,0.006473922760194737,24
org.apache.catalina.startup.Catalina,222,87,83,8,3,4,0.013891806100812977,41
org.apache.catalina.startup.CatalinaProperties,9,67,50,100,2,0,0.0072280380729875,17
org.apache.catalina.startup.ClassLoaderFactory,1,60,80,33,2,0,0.016184713355732374,15
org.apache.catalina.startup.ClusterRuleSetFactory,1,50,,0,1,1,0.006835333985560209,3
org.apache.catalina.startup.ConnectorCreateRule,3,67,,0,2,2,0.00653120464441219,4
org.apache.catalina.startup.Constants,,,,,0,0,-2.0,13
org.apache.catalina.startup.ContextConfig,31,83,84,10,1,1,0.006169822894865265,180
org.apache.catalina.startup.ContextRuleSet,0,38,,0,2,1,0.008402308640065937,9
org.apache.catalina.startup.CopyParentClassLoaderRule,,,,0,2,2,0.008479899497487437,5
org.apache.catalina.startup.DigesterFactory,11,67,50,0,2,0,0.009083926750687709,6
org.apache.catalina.startup.Embedded,473,89,87,17,10,6,0.0477719519426811,21
org.apache.catalina.startup.EngineConfig,0,22,33,0,1,1,0.006467817565531762,5
org.apache.catalina.startup.EngineRuleSet,1,33,,0,2,1,0.008297839017857652,7
org.apache.catalina.startup.ExpandWar,25,60,25,36,3,0,0.008410352318472536,14
org.apache.catalina.startup.HomesUserDatabase,3,50,50,33,2,1,0.008547008547008546,7
org.apache.catalina.startup.HostConfig,589,89,88,10,2,1,0.06261105764587671,97
org.apache.catalina.startup.HostRuleSet,1,33,,0,2,1,0.008297839017857652,7
org.apache.catalina.startup.LifecycleListenerRule,0,0,,0,1,1,0.007671742154280267,4
org.apache.catalina.startup.NamingRuleSet,1,33,,0,2,1,0.008615188257817484,6
org.apache.catalina.startup.PasswdUserDatabase,7,67,75,33,2,1,0.007708222330730884,7
org.apache.catalina.startup.RealmRuleSet,1,33,,0,2,1,0.008482163455346997,6
org.apache.catalina.startup.SetAllPropertiesRule,1,33,,0,2,2,0.057718570428654074,5
org.apache.catalina.startup.SetContextPropertiesRule,,,,0,1,2,4.9E-324,3
org.apache.catalina.startup.SetNextNamingRule,0,0,0,100,1,1,0.00764172465192707,5
org.apache.catalina.startup.TldConfig,90,81,85,14,3,1,0.011131178501761912,32
org.apache.catalina.startup.TldRuleSet,1,33,,0,2,1,0.008615188257817484,5
org.apache.catalina.startup.Tool,0,42,84,0,1,0,0.0068348231060812985,10
org.apache.catalina.startup.UserConfig,59,79,84,9,2,1,0.006995926151604576,10
org.apache.catalina.startup.UserDatabase,,,,0,4,0,0.009875640087783466,4
org.apache.catalina.startup.WebAnnotationSet,,,,0,1,0,0.004990744960515603,17
org.apache.catalina.startup.WebRuleSet,2,50,25,100,2,6,0.005563258410473468,19
org.apache.catalina.tribes.ByteMessage,0,17,0,100,2,0,0.008547008547008546,7
org.apache.catalina.tribes.Channel,105,100,,0,15,0,0.007789478497238951,4
org.apache.catalina.tribes.ChannelException,30,78,50,30,6,0,0.008098380323935212,7
org.apache.catalina.tribes.ChannelInterceptor,,,,0,16,0,0.008221680876979293,6
org.apache.catalina.tribes.ChannelListener,,,,0,4,0,0.009875640087783466,5
org.apache.catalina.tribes.ChannelMessage,,,,0,11,0,0.009124704291990538,5
org.apache.catalina.tribes.ChannelReceiver,,,,0,7,0,0.009875640087783464,5
org.apache.catalina.tribes.ChannelSender,,,,0,6,0,0.009875640087783464,7
org.apache.catalina.tribes.Constants,,,,,0,0,-2.0,4
org.apache.catalina.tribes.ErrorHandler,,,,0,2,0,0.010059612518628911,4
org.apache.catalina.tribes.Heartbeat,,,,0,1,0,4.9E-324,3
org.apache.catalina.tribes.ManagedChannel,,,,0,7,0,0.00978615440376948,5
org.apache.catalina.tribes.Member,66,100,,0,12,0,0.010059612518628917,5
org.apache.catalina.tribes.MembershipListener,,,,0,2,0,0.010059612518628911,5
org.apache.catalina.tribes.MembershipService,120,100,,0,16,0,0.008973080757726818,6
org.apache.catalina.tribes.MessageListener,,,,0,4,0,0.010059612518628911,5
org.apache.catalina.tribes.RemoteProcessException,,,,,4,0,0.009443861490031479,3
org.apache.catalina.tribes.UniqueId,0,14,0,100,6,0,0.009191326153640126,6
org.apache.catalina.tribes.group.AbsoluteOrder,1,50,,0,2,0,0.008098380323935212,7
org.apache.catalina.tribes.group.ChannelCoordinator,197,83,74,6,6,6,0.004019206042547168,11
org.apache.catalina.tribes.group.ChannelInterceptorBase,200,92,77,3,6,6,0.0064040490783229456,7
org.apache.catalina.tribes.group.GroupChannel,337,87,88,18,1,6,0.0034161167941113837,13
org.apache.catalina.tribes.group.InterceptorPayload,0,0,0,100,1,0,0.008899143045484509,3
org.apache.catalina.tribes.group.Response,3,50,66,33,2,0,0.010392913308637062,3
org.apache.catalina.tribes.group.RpcCallback,,,,0,2,0,0.009361997226074895,3
org.apache.catalina.tribes.group.RpcChannel,20,84,81,35,2,2,0.03855940897852968,20
org.apache.catalina.tribes.group.RpcMessage,0,30,12,100,2,2,0.008556182634975708,6
org.apache.catalina.tribes.group.interceptors.DomainFilterInterceptor,15,70,42,33,3,4,0.006201593640175147,8
org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor,35,82,81,18,2,4,0.03813975802177864,6
org.apache.catalina.tribes.group.interceptors.GzipInterceptor,10,80,,0,1,3,0.0059550066166740205,9
org.apache.catalina.tribes.group.interceptors.MessageDispatch15Interceptor,48,78,83,19,2,1,0.008698515373648168,10
org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor,124,84,87,21,1,3,0.004807915595465828,9
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator,566,91,87,27,5,8,0.002955179378266958,19
org.apache.catalina.tribes.group.interceptors.OrderInterceptor,85,87,91,7,2,4,0.08045328700800704,9
org.apache.catalina.tribes.group.interceptors.SimpleCoordinator,31,70,50,14,2,3,0.006570941834996347,5
org.apache.catalina.tribes.group.interceptors.StaticMembershipInterceptor,4,56,57,57,3,2,0.0066428688118355585,4
org.apache.catalina.tribes.group.interceptors.TcpFailureDetector,186,85,87,12,3,6,0.05232159663386093,14
org.apache.catalina.tribes.group.interceptors.TcpPingInterceptor,50,84,91,9,2,4,0.007913977697248,11
org.apache.catalina.tribes.group.interceptors.ThroughputInterceptor,0,64,80,80,1,3,0.0039364338824901595,5
org.apache.catalina.tribes.group.interceptors.TwoPhaseCommitInterceptor,5,67,77,38,1,3,0.04351610402352432,7
org.apache.catalina.tribes.io.BufferPool,0,65,83,50,1,0,0.008536487742143405,5
org.apache.catalina.tribes.io.BufferPool14Impl,0,50,60,53,1,2,0.009285264204488778,0
org.apache.catalina.tribes.io.BufferPool15Impl,0,40,50,60,1,2,0.007832978181213115,4
org.apache.catalina.tribes.io.ChannelData,231,84,75,12,1,0,0.006105864590144625,12
org.apache.catalina.tribes.io.DirectByteArrayOutputStream,0,0,0,100,1,0,0.008547008547008548,5
org.apache.catalina.tribes.io.ListenCallback,,,,0,1,0,4.9E-324,5
org.apache.catalina.tribes.io.ObjectReader,46,78,76,33,4,0,0.006644318912524794,6
org.apache.catalina.tribes.io.ReplicationStream,9,43,0,10,1,0,0.010302490884590128,7
org.apache.catalina.tribes.io.XByteBuffer,537,87,74,19,9,0,0.006152599929008512,12
org.apache.catalina.tribes.membership.Constants,,100,,0,1,0,4.9E-324,7
org.apache.catalina.tribes.membership.McastService,1112,92,89,15,3,1,0.005698326659336629,14
org.apache.catalina.tribes.membership.McastServiceImpl,46,83,90,23,4,0,0.004132486580779209,19
org.apache.catalina.tribes.membership.MemberImpl,802,93,89,7,7,0,0.005500549530364575,12
org.apache.catalina.tribes.membership.Membership,15,69,63,76,1,0,0.056736357537006545,10
org.apache.catalina.tribes.membership.StaticMember,,,,0,6,0,0.008973080757726817,4
org.apache.catalina.tribes.tipis.AbstractReplicatedMap,1727,93,87,8,16,7,0.03336073043741507,48
org.apache.catalina.tribes.tipis.LazyReplicatedMap,10,80,,,5,1,0.008703366613330252,11
org.apache.catalina.tribes.tipis.ReplicatedMap,10,100,,,5,1,0.010484469290038573,9
org.apache.catalina.tribes.tipis.ReplicatedMapEntry,,,,0,10,0,0.01327813252890824,6
org.apache.catalina.tribes.tipis.Streamable,,,,0,3,0,0.00978615440376948,3
org.apache.catalina.tribes.transport.AbstractRxTask,48,83,88,13,5,0,0.0077464339981452865,6
org.apache.catalina.tribes.transport.AbstractSender,1133,94,95,3,5,3,0.020058009528073222,6
org.apache.catalina.tribes.transport.Constants,,,,,0,0,-2.0,5
org.apache.catalina.tribes.transport.DataSender,,,,0,11,0,0.010312302723126743,3
org.apache.catalina.tribes.transport.MultiPointSender,,,,0,7,0,0.008221680876979295,7
org.apache.catalina.tribes.transport.PooledSender,2,54,50,44,4,5,0.007250417678110143,10
org.apache.catalina.tribes.transport.ReceiverBase,2526,97,97,2,24,3,0.02496290883841619,10
org.apache.catalina.tribes.transport.ReplicationTransmitter,43,93,75,3,3,1,0.005673460811094766,12
org.apache.catalina.tribes.transport.RxTaskPool,26,75,82,36,2,0,0.0070117519135950105,5
org.apache.catalina.tribes.transport.SenderState,7,74,71,44,2,0,0.07121503344842238,5
org.apache.catalina.tribes.transport.bio.BioReceiver,16,63,50,40,3,4,0.006864851766663417,13
org.apache.catalina.tribes.transport.bio.BioReplicationTask,0,43,40,100,2,0,0.00531121272912945,12
org.apache.catalina.tribes.transport.bio.BioSender,21,70,66,10,4,2,0.004960906228494304,9
org.apache.catalina.tribes.transport.bio.MultipointBioSender,33,80,0,5,4,10,0.0533178400354922,12
org.apache.catalina.tribes.transport.bio.PooledMultiSender,,,,0,3,1,0.006863243518047786,7
org.apache.catalina.tribes.transport.bio.util.FastQueue,70,86,88,32,1,0,0.006575659566645011,12
org.apache.catalina.tribes.transport.bio.util.LinkObject,12,71,91,14,1,0,0.007088474665266474,7
org.apache.catalina.tribes.transport.bio.util.SingleRemoveSynchronizedAddLock,45,75,78,33,2,0,0.00803810657933909,5
org.apache.catalina.tribes.transport.nio.NioReceiver,25,81,76,36,4,4,0.0051600735991514796,20
org.apache.catalina.tribes.transport.nio.NioReplicationTask,0,68,75,33,1,0,0.004732219385042186,10
org.apache.catalina.tribes.transport.nio.NioSender,83,79,77,29,3,2,0.005018315015377388,13
org.apache.catalina.tribes.transport.nio.ParallelNioSender,48,77,70,10,3,10,0.03974341590941947,10
org.apache.catalina.tribes.transport.nio.PooledParallelSender,4,40,0,50,3,3,0.006491945179129599,6
org.apache.catalina.tribes.util.Arrays,276,96,,0,18,0,0.009198400346225516,9
org.apache.catalina.tribes.util.Logs,,,,,0,0,-2.0,3
org.apache.catalina.tribes.util.StringManager,34,85,100,0,1,0,0.0073059157567772134,6
org.apache.catalina.tribes.util.UUIDGenerator,1,61,92,33,2,0,0.009453178348529686,5
org.apache.catalina.users.AbstractGroup,62,83,66,3,9,2,0.00854700854700855,5
org.apache.catalina.users.AbstractRole,11,67,66,13,3,0,0.008948542765455859,5
org.apache.catalina.users.AbstractUser,130,88,80,2,13,4,0.008479899497487437,6
org.apache.catalina.users.Constants,,,,,0,0,-2.0,4
org.apache.catalina.users.MemoryGroup,0,50,57,57,2,2,0.007042253521126761,5
org.apache.catalina.users.MemoryRole,1,33,,0,2,0,0.007978723404255317,5
org.apache.catalina.users.MemoryUser,16,64,69,45,2,4,0.006265954977953124,7
org.apache.catalina.users.MemoryUserDatabase,154,84,86,30,4,1,0.06995354140843267,17
org.apache.catalina.users.MemoryUserDatabaseFactory,,,,0,1,0,4.9E-324,5
org.apache.catalina.util.Base64,4,80,81,30,3,0,0.005322759252431257,14
org.apache.catalina.util.CharsetMapper,0,50,0,100,2,0,0.010551553013875574,6
org.apache.catalina.util.CustomObjectInputStream,0,0,0,0,1,0,0.007769504319642158,6
org.apache.catalina.util.DOMWriter,38,75,85,27,2,0,0.00795720679515867,11
org.apache.catalina.util.DateTool,,,,,1,0,-2.0,7
org.apache.catalina.util.DefaultAnnotationProcessor,13,67,,0,3,0,0.016097626379731018,0
org.apache.catalina.util.Enumerator,16,50,0,100,5,0,0.010282362849611704,6
org.apache.catalina.util.Extension,109,82,86,20,2,0,0.008137794142274115,4
org.apache.catalina.util.ExtensionValidator,7,67,66,0,2,0,0.00705422801235978,18
org.apache.catalina.util.FastDateFormat,0,63,75,33,1,0,0.006952144343196874,0
org.apache.catalina.util.HexUtils,4,63,50,33,2,0,0.008709941364028721,1
org.apache.catalina.util.IOTools,8,60,0,17,3,0,0.008615188257817487,4
org.apache.catalina.util.InstanceSupport,0,39,40,96,1,0,0.007042253521126765,5
org.apache.catalina.util.LifecycleSupport,0,47,55,100,1,0,0.007862550960978452,4
org.apache.catalina.util.MIME2Java,3,67,100,0,4,0,0.005319795581390407,9
org.apache.catalina.util.ManifestResource,34,81,87,29,3,0,0.008299851382509627,8
org.apache.catalina.util.ParameterMap,15,50,20,100,5,0,0.06165161663086535,6
org.apache.catalina.util.Queue,0,17,0,67,1,0,0.00978615440376948,0
org.apache.catalina.util.RequestUtil,78,100,,0,7,0,0.00973344545893646,17
org.apache.catalina.util.ResourceSet,16,56,25,100,5,0,0.020410517303921228,5
org.apache.catalina.util.SchemaResolver,0,50,75,100,1,0,0.05943110723819089,7
org.apache.catalina.util.ServerInfo,6,75,100,0,2,0,0.006194081211286992,9
org.apache.catalina.util.Strftime,8,63,66,100,2,0,0.005196266043982648,8
org.apache.catalina.util.StringManager,34,85,100,0,1,0,0.006998292744179368,0
org.apache.catalina.util.StringParser,0,54,48,80,3,0,0.009875640087783466,6
org.apache.catalina.util.TomcatCSS,,,,,0,0,-2.0,3
org.apache.catalina.util.URL,52,71,77,32,2,0,0.008359081621197053,0
org.apache.catalina.util.URLEncoder,1,50,50,100,1,0,0.007905967254410756,5
org.apache.catalina.util.XMLWriter,6,70,70,64,2,0,0.008754863813229574,5
org.apache.catalina.valves.AccessLogValve,692,93,95,9,4,8,0.01126242279830936,72
org.apache.catalina.valves.CometConnectionManagerValve,15,71,76,36,3,10,0.009120115300358904,10
org.apache.catalina.valves.Constants,,,,,0,0,-2.0,6
org.apache.catalina.valves.ErrorReportValve,6,75,100,0,2,1,0.00699743983474723,36
org.apache.catalina.valves.ExtendedAccessLogValve,3,60,57,0,3,1,0.006372687283793326,20
org.apache.catalina.valves.FastCommonAccessLogValve,,,,,0,0,-2.0,0
org.apache.catalina.valves.JDBCAccessLogValve,343,90,95,5,1,6,0.006219069733796239,18
org.apache.catalina.valves.PersistentValve,3,67,100,0,2,1,0.005618106323533568,10
org.apache.catalina.valves.RemoteAddrValve,1,50,,0,2,1,0.008159564823209429,6
org.apache.catalina.valves.RemoteHostValve,1,50,,0,2,1,0.008159564823209429,6
org.apache.catalina.valves.RemoteIpValve,183,89,93,16,2,1,0.00423426019302239,23
org.apache.catalina.valves.RequestDumperValve,3,83,,0,3,2,0.006766146122559711,0
org.apache.catalina.valves.RequestFilterValve,20,79,89,13,3,1,0.006170681016345208,14
org.apache.catalina.valves.SSLValve,,,,0,1,1,0.0062884742822263,17
org.apache.catalina.valves.SemaphoreValve,88,84,87,18,2,6,0.012861777527745618,8
org.apache.catalina.valves.ValveBase,186,92,93,6,10,4,0.008031888924707043,16
org.apache.catalina.valves.WebdavFixValve,,,,0,1,1,0.007314500131314484,0
org.apache.coyote.ActionCode,0,96,,0,1,0,0.01425016652556373,26
org.apache.coyote.ActionHook,,,,0,1,0,4.9E-324,2
org.apache.coyote.Adapter,,,,0,2,0,0.009361997226074895,7
org.apache.coyote.Constants,,,,,0,0,-2.0,10
org.apache.coyote.InputBuffer,,,,0,1,0,4.9E-324,3
org.apache.coyote.OutputBuffer,,,,0,1,0,4.9E-324,4
org.apache.coyote.Processor,,,,0,3,0,0.009281540048126502,9
org.apache.coyote.ProtocolHandler,,,,0,10,0,0.010663640312871783,9
org.apache.coyote.Request,1491,96,97,5,9,0,0.021818322344544883,19
org.apache.coyote.RequestInfo,454,91,93,11,4,0,0.006729320101818843,8
org.apache.coyote.Response,814,91,92,10,4,0,0.0056679698744622345,32
org.apache.coyote.ajp.AjpAprProcessor,44,85,89,29,2,10,0.0211358702976221,75
org.apache.coyote.ajp.AjpAprProtocol,299,91,92,40,10,9,0.023377266083536588,58
org.apache.coyote.ajp.AjpAprProtocol,299,91,92,40,10,9,0.023377266083536588,58
org.apache.coyote.ajp.AjpMessage,0,60,56,63,2,0,0.007548295098459763,14
org.apache.coyote.ajp.AjpProcessor,92,88,91,24,2,10,0.021210688912201278,75
org.apache.coyote.ajp.AjpProtocol,390,91,92,32,10,8,0.022315240181711396,51
org.apache.coyote.ajp.Constants,0,99,,0,2,0,4.9E-324,18
org.apache.coyote.http11.Constants,,,,,0,0,-2.0,9
org.apache.coyote.http11.Http11AprProcessor,838,92,92,11,2,2,0.007232350379129122,119
org.apache.coyote.http11.Http11AprProtocol,1590,96,96,38,17,9,0.030112975185911325,95
org.apache.coyote.http11.Http11NioProcessor,935,92,93,10,2,2,0.007114682672912204,150
org.apache.coyote.http11.Http11NioProtocol,2806,96,96,30,8,6,0.006088474796214066,92
org.apache.coyote.http11.Http11NioProtocol,2806,96,96,30,8,6,0.006088474796214066,92
org.apache.coyote.http11.Http11Processor,904,93,94,8,2,2,0.007199343245057201,123
org.apache.coyote.http11.Http11Protocol,3635,97,96,9,17,8,0.01592306063770018,73
org.apache.coyote.http11.Http11Protocol,3635,97,96,9,17,8,0.01592306063770018,73
org.apache.coyote.http11.InputFilter,,,,0,7,0,0.00815956482320943,5
org.apache.coyote.http11.InternalAprInputBuffer,0,73,80,49,1,1,0.004281876810875698,36
org.apache.coyote.http11.InternalAprOutputBuffer,108,79,79,40,2,1,0.004490724314564704,35
org.apache.coyote.http11.InternalInputBuffer,12,74,79,45,1,5,0.004530492462707542,20
org.apache.coyote.http11.InternalNioInputBuffer,53,79,84,35,1,5,0.0030860328822486707,43
org.apache.coyote.http11.InternalNioOutputBuffer,241,85,83,31,2,15,0.0036411263076467438,52
org.apache.coyote.http11.InternalOutputBuffer,127,80,78,40,2,16,0.004135676840433406,26
org.apache.coyote.http11.OutputFilter,,,,0,6,0,0.008159564823209427,5
org.apache.coyote.http11.filters.BufferedInputFilter,4,73,73,43,4,4,0.005967717669564269,12
org.apache.coyote.http11.filters.ChunkedInputFilter,11,73,70,29,4,4,0.00528716535356721,34
org.apache.coyote.http11.filters.ChunkedOutputFilter,13,81,86,20,5,3,0.005198142081029913,9
org.apache.coyote.http11.filters.GzipOutputFilter,7,73,75,27,4,3,0.005077777948378534,11
org.apache.coyote.http11.filters.IdentityInputFilter,6,72,71,42,4,4,0.00650795095954996,13
org.apache.coyote.http11.filters.IdentityOutputFilter,0,70,71,50,3,3,0.006312023884909476,8
org.apache.coyote.http11.filters.SavedRequestInputFilter,8,38,0,29,4,4,0.007586400674346727,7
org.apache.coyote.http11.filters.VoidInputFilter,21,93,,0,8,4,0.006753273253653312,11
org.apache.coyote.http11.filters.VoidOutputFilter,15,89,100,0,7,3,0.006611165523996081,9
org.apache.coyote.memory.MemoryProtocolHandler,49,73,0,5,9,6,0.005955006616674017,0
org.apache.el.ExpressionFactoryImpl,,,,0,5,0,0.0071778468894459066,7
org.apache.el.MethodExpressionImpl,11,61,61,39,3,5,0.019085618715042416,8
org.apache.el.MethodExpressionLiteral,3,47,33,54,3,5,0.008954055984147016,5
org.apache.el.ValueExpressionImpl,31,64,62,35,2,4,0.022023091746180203,8
org.apache.el.ValueExpressionLiteral,11,67,37,47,5,4,0.008954059956792873,6
org.apache.el.lang.ELArithmetic,114,75,36,48,9,6,0.028151838463347678,7
org.apache.el.lang.ELSupport,,,,,6,0,0.008312868607398265,14
org.apache.el.lang.EvaluationContext,0,61,74,62,1,1,0.010414176361166325,6
org.apache.el.lang.ExpressionBuilder,2,53,60,50,1,0,0.015160050451755386,16
org.apache.el.lang.FunctionMapperFactory,0,33,50,100,1,1,0.008413836086008101,6
org.apache.el.lang.FunctionMapperImpl,0,50,0,100,1,1,0.022555342922598916,7
org.apache.el.lang.VariableMapperFactory,2,50,50,33,2,1,0.008348794063079777,2
org.apache.el.lang.VariableMapperImpl,0,60,0,100,2,1,0.04726158535184347,6
org.apache.el.parser.ArithmeticNode,,,,0,2,0,0.008826413860738803,5
org.apache.el.parser.AstAnd,,,,0,2,0,0.008973080757726818,4
org.apache.el.parser.AstBracketSuffix,,,,0,2,0,0.008754863813229572,3
org.apache.el.parser.AstChoice,,,,0,2,0,0.008826413860738801,4
org.apache.el.parser.AstCompositeExpression,,,,0,3,0,0.00875486381322957,4
org.apache.el.parser.AstDeferredExpression,,,,0,5,0,0.008754863813229574,3
org.apache.el.parser.AstDiv,,,,0,2,0,0.008348794063079777,3
org.apache.el.parser.AstDotSuffix,,,,0,2,0,0.008754863813229572,8
org.apache.el.parser.AstDynamicExpression,,,,0,5,0,0.008754863813229574,3
